#t(s) x y z
41 0.02180615062 -0.04202801926 3.093213119e-21 
41 0.02245366661 -0.04754828507 2.425758838e-21 
41 0.02300450148 -0.05307873677 1.721972281e-21 
41 0.02348620405 -0.05861533797 1.036417688e-21 
41 0.02391972008 -0.06415561898 4.098926814e-22 
41 0.02432102995 -0.06969802378 -1.355309155e-22 
41 0.02470225016 -0.07524154413 -5.981472674e-22 
41 0.02507233794 -0.08078551613 -9.939231709e-22 
41 0.02543750595 -0.08632951159 -1.349445023e-21 
41 0.02580143235 -0.09187328591 -1.691330115e-21 
42 -0.005555555556 0 0 
42 0 0 0 
42 0.005122239361 -0.002156320444 -2.548051312e-22 
42 0.009371211992 -0.005740486383 -3.101471385e-22 
42 0.01272269574 -0.01017595579 -8.090014164e-23 
42 0.01531325723 -0.01509493755 3.11121567e-22 
42 0.01730812046 -0.0202840743 7.031787804e-22 
42 0.01885287405 -0.02562433245 9.876963966e-22 
42 0.0200628167 -0.03105001401 1.126566386e-21 
42 0.02102544839 -0.03652471471 1.133012579e-21 
42 0.02180615062 -0.04202801926 1.046591179e-21 
42 0.02245366661 -0.04754828507 9.110267984e-22 
42 0.02300450148 -0.05307873677 7.58588382e-22 
42 0.02348620405 -0.05861533797 6.049668992e-22 
42 0.02391972008 -0.06415561898 4.517237761e-22 
42 0.02432102995 -0.06969802378 2.928380164e-22 
42 0.02470225016 -0.07524154413 1.218498689e-22 
42 0.02507233794 -0.08078551613 -6.332989745e-23 
42 0.02543750595 -0.08632951159 -2.59255464e-22 
42 0.02580143235 -0.09187328591 -4.594676052e-22 
43 -0.005555555556 0 0 
43 0 0 0 
43 0.005122239361 -0.002156320444 -4.931684148e-22 
43 0.009371211992 -0.005740486383 -9.695753993e-22 
43 0.01272269574 -0.01017595579 -1.204977306e-21 
43 0.01531325723 -0.01509493755 -1.17587325e-21 
43 0.01730812046 -0.0202840743 -9.615817887e-22 
43 0.01885287405 -0.02562433245 -6.689213349e-22 
43 0.0200628167 -0.03105001401 -3.884327042e-22 
43 0.02102544839 -0.03652471471 -1.786466869e-22 
43 0.02180615062 -0.04202801926 -6.755587439e-23 
43 0.02245366661 -0.04754828507 -6.134906129e-23 
43 0.02300450148 -0.05307873677 -1.537210361e-22 
43 0.02348620405 -0.05861533797 -3.331451289e-22 
43 0.02391972008 -0.06415561898 -5.867489267e-22 
43 0.02432102995 -0.06969802378 -9.01379434e-22 
43 0.02470225016 -0.07524154413 -1.263270352e-21 
43 0.02507233794 -0.08078551613 -1.657734834e-21 
43 0.02543750595 -0.08632951159 -2.07006045e-21 
43 0.02580143235 -0.09187328591 -2.488049149e-21 
44 -0.005555555556 0 0 
44 0 0 0 
44 0.005122239361 -0.002156320444 -8.666802125e-22 
44 0.009371211992 -0.005740486383 -1.720216754e-21 
44 0.01272269574 -0.01017595579 -2.160236715e-21 
44 0.01531325723 -0.01509493755 -2.118075562e-21 
44 0.01730812046 -0.0202840743 -1.711419706e-21 
44 0.01885287405 -0.02562433245 -1.107771042e-21 
44 0.0200628167 -0.03105001401 -4.588489503e-22 
44 0.02102544839 -0.03652471471 1.21334081e-22 
44 0.02180615062 -0.04202801926 5.565430662e-22 
44 0.02245366661 -0.04754828507 8.010526767e-22 
44 0.02300450148 -0.05307873677 8.32605832e-22 
44 0.02348620405 -0.05861533797 6.473277828e-22 
44 0.02391972008 -0.06415561898 2.568057955e-22 
44 0.02432102995 -0.06969802378 -3.136860709e-22 
44 0.02470225016 -0.07524154413 -1.027371507e-21 
44 0.02507233794 -0.08078551613 -1.839943979e-21 
44 0.02543750595 -0.08632951159 -2.70611051e-21 
44 0.02580143235 -0.09187328591 -3.588966476e-21 
45 -0.005555555556 0 0 
45 0 0 0 
45 0.005122239361 -0.002156320444 -6.21742534e-22 
45 0.009371211992 -0.005740486383 -1.524383825e-21 
45 0.01272269574 -0.01017595579 -2.420354471e-21 
45 0.01531325723 -0.01509493755 -3.115795061e-21 
45 0.01730812046 -0.0202840743 -3.509929501e-21 
45 0.01885287405 -0.02562433245 -3.580352606e-21 
45 0.0200628167 -0.03105001401 -3.363192969e-21 
45 0.02102544839 -0.03652471471 -2.932716078e-21 
45 0.02180615062 -0.04202801926 -2.38277251e-21 
45 0.02245366661 -0.04754828507 -1.810388712e-21 
45 0.02300450148 -0.05307873677 -1.301752768e-21 
45 0.02348620405 -0.05861533797 -9.218025657e-22 
45 0.02391972008 -0.06415561898 -7.078462486e-22 
45 0.02432102995 -0.06969802378 -6.674701491e-22 
45 0.02470225016 -0.07524154413 -7.808940367e-22 
45 0.02507233794 -0.08078551613 -1.007947371e-21 
45 0.02543750595 -0.08632951159 -1.299339285e-21 
45 0.02580143235 -0.09187328591 -1.611432548e-21 
46 -0.005555555556 0 0 
46 0 0 0 
46 0.005122239361 -0.002156320444 7.082965745e-22 
46 0.009371211992 -0.005740486383 1.434986703e-21 
46 0.01272269574 -0.01017595579 1.819543266e-21 
46 0.01531325723 -0.01509493755 1.764749723e-21 
46 0.01730812046 -0.0202840743 1.337421256e-21 
46 0.01885287405 -0.02562433245 6.697026229e-22 
46 0.0200628167 -0.03105001401 -9.646373356e-23 
46 0.02102544839 -0.03652471471 -8.386284252e-22 
46 0.02180615062 -0.04202801926 -1.468743145e-21 
46 0.02245366661 -0.04754828507 -1.937311568e-21 
46 0.02300450148 -0.05307873677 -2.229527344e-21 
46 0.02348620405 -0.05861533797 -2.357462089e-21 
46 0.02391972008 -0.06415561898 -2.349929764e-21 
46 0.02432102995 -0.06969802378 -2.242760039e-21 
46 0.02470225016 -0.07524154413 -2.071024381e-21 
46 0.02507233794 -0.08078551613 -1.863787207e-21 
46 0.02543750595 -0.08632951159 -1.641529723e-21 
46 0.02580143235 -0.09187328591 -1.415796666e-21 
47 -0.005555555556 0 0 
47 0 0 0 
47 0.005122239361 -0.002156320444 6.577566573e-23 
47 0.009371211992 -0.005740486383 2.726172595e-22 
47 0.01272269574 -0.01017595579 6.203523882e-22 
47 0.01531325723 -0.01509493755 1.064973403e-21 
47 0.01730812046 -0.0202840743 1.543976273e-21 
47 0.01885287405 -0.02562433245 1.986063927e-21 
47 0.0200628167 -0.03105001401 2.325699491e-21 
47 0.02102544839 -0.03652471471 2.51164283e-21 
47 0.02180615062 -0.04202801926 2.511021e-21 
47 0.02245366661 -0.04754828507 2.309909278e-21 
47 0.02300450148 -0.05307873677 1.911238688e-21 
47 0.02348620405 -0.05861533797 1.331430802e-21 
47 0.02391972008 -0.06415561898 5.966289091e-22 
47 0.02432102995 -0.06969802378 -2.611862285e-22 
47 0.02470225016 -0.07524154413 -1.207849432e-21 
47 0.02507233794 -0.08078551613 -2.210486174e-21 
47 0.02543750595 -0.08632951159 -3.240957002e-21 
47 0.02580143235 -0.09187328591 -4.279345699e-21 
48 -0.005555555556 0 0 
48 0 0 0 
48 0.005122239361 -0.002156320444 -1.05863601e-22 
48 0.009371211992 -0.005740486383 -4.214643927e-22 
48 0.01272269574 -0.01017595579 -9.530026228e-22 
48 0.01531325723 -0.01509493755 -1.627579393e-21 
48 0.01730812046 -0.0202840743 -2.313845811e-21 
48 0.01885287405 -0.02562433245 -2.873559636e-21 
48 0.0200628167 -0.03105001401 -3.201568062e-21 
48 0.02102544839 -0.03652471471 -3.246065032e-21 
48 0.02180615062 -0.04202801926 -3.010385608e-21 
48 0.02245366661 -0.04754828507 -2.540958078e-21 
48 0.02300450148 -0.05307873677 -1.907935518e-21 
48 0.02348620405 -0.05861533797 -1.185882552e-21 
48 0.02391972008 -0.06415561898 -4.384636404e-22 
48 0.02432102995 -0.06969802378 2.907885694e-22 
48 0.02470225016 -0.07524154413 9.812047269e-22 
48 0.02507233794 -0.08078551613 1.632302412e-21 
48 0.02543750595 -0.08632951159 2.25704252e-21 
48 0.02580143235 -0.09187328591 2.872236794e-21 
49 -0.005555555556 0 0 
49 0 0 0 
49 0.005122239361 -0.002156320444 3.729861953e-22 
49 0.009371211992 -0.005740486383 9.797332477e-22 
49 0.01272269574 -0.01017595579 1.699384515e-21 
49 0.01531325723 -0.01509493755 2.439343607e-21 
49 0.01730812046 -0.0202840743 3.105456738e-21 
49 0.01885287405 -0.02562433245 3.606164986e-21 
49 0.0200628167 -0.03105001401 3.873257645e-21 
49 0.02102544839 -0.03652471471 3.874482396e-21 
49 0.02180615062 -0.04202801926 3.616054187e-21 
49 0.02245366661 -0.04754828507 3.13618478e-21 
49 0.02300450148 -0.05307873677 2.493185401e-21 
49 0.02348620405 -0.05861533797 1.751755887e-21 
49 0.02391972008 -0.06415561898 9.699266676e-22 
49 0.02432102995 -0.06969802378 1.900257791e-22 
49 0.02470225016 -0.07524154413 -5.649248303e-22 
49 0.02507233794 -0.08078551613 -1.290152383e-21 
49 0.02543750595 -0.08632951159 -1.994030875e-21 
49 0.02580143235 -0.09187328591 -2.689834896e-21 
50 -0.005555555556 0 0 
50 0 0 0 
50 0.005122239361 -0.002156320444 3.474852659e-22 
50 0.009371211992 -0.005740486383 8.583129541e-22 
50 0.01272269574 -0.01017595579 1.372738179e-21 
50 0.01531325723 -0.01509493755 1.784226686e-21 
50 0.01730812046 -0.0202840743 2.039738462e-21 
50 0.01885287405 -0.02562433245 2.128776604e-21 
50 0.0200628167 -0.03105001401 2.074385257e-21 
50 0.02102544839 -0.03652471471 1.921304094e-21 
50 0.02180615062 -0.04202801926 1.722949551e-21 
50 0.02245366661 -0.04754828507 1.529951714e-21 
50 0.02300450148 -0.05307873677 1.382209063e-21 
50 0.02348620405 -0.05861533797 1.304621211e-21 
50 0.02391972008 -0.06415561898 1.306399589e-21 
50 0.02432102995 -0.06969802378 1.383169168e-21 
50 0.02470225016 -0.07524154413 1.520827643e-21 
50 0.02507233794 -0.08078551613 1.700161101e-21 
50 0.02543750595 -0.08632951159 1.901558645e-21 
50 0.02580143235 -0.09187328591 2.109616383e-21 
51 -0.005555555556 0 0 
51 0 0 0 
51 0.005122239361 -0.002156320444 6.115853136e-22 
51 0.009371211992 -0.005740486383 1.412374093e-21 
51 0.01272269574 -0.01017595579 2.073087807e-21 
51 0.01531325723 -0.01509493755 2.409876202e-21 
51 0.01730812046 -0.0202840743 2.370537266e-21 
51 0.01885287405 -0.02562433245 1.994588022e-21 
51 0.0200628167 -0.03105001401 1.380473056e-21 
51 0.02102544839 -0.03652471471 6.525286692e-22 
51 0.02180615062 -0.04202801926 -6.563956903e-23 
51 0.02245366661 -0.04754828507 -6.70331011e-22 
51 0.02300450148 -0.05307873677 -1.089773001e-21 
51 0.02348620405 -0.05861533797 -1.288034723e-21 
51 0.02391972008 -0.06415561898 -1.262764879e-21 
51 0.02432102995 -0.06969802378 -1.038740793e-21 
51 0.02470225016 -0.07524154413 -6.589116402e-22 
51 0.02507233794 -0.08078551613 -1.745968675e-22 
51 0.02543750595 -0.08632951159 3.643771153e-22 
51 0.02580143235 -0.09187328591 9.197117167e-22 
